,0,1,2,3,4,5,6,7,8,9,market_index
19,117.09184590501071,120.62163480285031,109.69621071190964,119.62302359244428,104.84288896742096,108.86102052553991,112.5938070654502,113.8917311372422,116.16985619297422,104.57070350350872,109.29693082270046
20,117.21299981796257,118.97268560827575,109.46740344024893,117.96571648211818,105.21877094221371,108.70614637907698,112.2395367655312,112.29572085728395,115.89950630155957,103.52720851214843,108.72877947793332
21,115.2969008728742,117.71862322245249,110.22776295221311,116.55250396561534,104.815130371837,107.72947406094286,111.9253018418062,110.91165414670314,114.03340130581459,101.78472456906012,108.0249910613233
22,116.13545564742118,118.8609802110074,111.45630209312776,118.26576144322313,105.01959254163373,108.22284543900284,112.60244276009048,112.10308612422392,115.09618587902851,104.05008847506977,108.71041948742342
23,125.23606833255623,128.0346323174985,114.66472187818908,126.68301312707409,109.22722707745164,114.2708214268962,118.81330851819942,117.39049598741012,122.50975491843072,108.45014780327749,113.19673444078609
24,123.06455190499769,124.94444600530869,112.77753735114929,123.55548964934154,107.57885289666443,111.15596286011238,116.28573742293965,114.6696947697848,120.74518660921551,106.69902167765517,111.77831003086294
25,121.51887464144342,122.93172398253547,113.14035999536672,121.13725578311274,106.62140709685086,110.19237950819831,114.76489666359795,112.14579121598422,119.22970812595013,106.25875357866694,111.00313062225072
26,121.14964964602022,122.210554940295,114.03494630960549,121.33588876086505,106.27586771647695,111.36695325469464,115.80074905584877,112.15491913523874,120.56846658407406,107.93607432464499,111.21397286242136
27,122.07828032688076,122.7350714665938,114.65533217362264,122.26718488873264,106.18369207302716,111.88327896801971,116.5551946119645,112.78007978756705,122.34247096477672,108.24457035444824,111.67531261092589
28,124.46006511091551,125.76325745638596,116.59973246482862,123.21258053962192,107.08007621934178,111.72310606050705,117.60406633452887,113.01674573810897,123.34582069934429,108.72415369303705,112.4497309599668
29,125.26526522056105,126.38978222655123,115.66702370635043,121.6103847910749,107.92100592955192,111.85568067497387,116.76001907924764,113.90280223659508,123.71581613936053,109.00386952857292,112.48880627121707
30,129.12597758151364,131.39330928821363,117.57826919340376,126.10282418586101,109.51992744486584,112.53210221552021,120.42495045098572,116.12910707868845,126.95777179361158,112.21788571885338,114.43104441224396
31,126.5221443302843,129.73457045666902,116.8964282466215,124.23314091381037,108.62126033899796,111.88891314439928,118.36282739002355,115.88556196917006,125.03419107787752,111.04336020555876,113.4407393614968
32,123.59613699390071,126.48847723765202,115.72327581478912,122.13268122538072,107.44268964590538,111.59403929265663,116.28579313153284,113.6613411812051,123.39773068432709,109.71461262637465,112.29091476733929
33,118.46450870571421,119.18721794238098,113.41868666264723,113.15046940840288,104.4899332002085,107.02446896767007,110.39029390665371,109.58002307615831,117.60771110470778,105.35867647053841,108.97536078389105
34,114.81561217463242,113.08663522089908,110.81342900698894,109.32560951715168,102.08769759727352,103.18286653736513,106.424207935353,105.96152233024469,113.37150765390476,102.7812490065178,106.45718676642073
35,112.98352722689201,111.899066718575,110.49245834981743,106.53136252546278,101.75674785434276,100.8039578213118,105.2694728669408,104.51542033770085,110.92781787540727,101.83154328633958,105.3384410828987
36,114.9418903562108,113.48856480497251,110.83058545810623,107.58249378740611,103.59970923989113,101.65075188082136,105.83726846528923,106.48361686699414,112.19547760788937,103.75293083727577,106.11718840946104
37,112.27476621872671,111.15418423787018,109.44707713797814,105.1805235013172,101.94883288884616,98.96971729696287,103.19156768643559,103.4090427222227,109.67597387480906,102.09958007249121,104.4603138453762
38,113.23656445224572,112.44168386598295,109.32536452043509,105.23845071372044,102.20950777039148,97.52527481894606,103.27407545463518,104.19933942984585,109.17578873920736,101.61172622433598,104.65307705863064
39,111.270242417502,109.73414070705499,108.75826813751554,102.2613949032156,101.09961011281723,96.47330325340415,100.70828483459304,103.43423019486464,107.27385766146496,100.53007163167356,103.2859570318309
40,112.39481197714797,110.64329621814,109.16867492604365,103.8175269725726,101.90724489555693,97.38979976980478,102.07489460981743,104.05097811432906,107.54422327542204,102.18527207831305,103.75379831316386
41,106.96561491890944,103.80183090427082,107.80019246064276,97.11800698153186,98.79636005326796,94.32361188205192,97.46433183349657,100.6467720743525,102.19454642944429,98.97930359287895,100.70444949914356
42,107.02767133247049,102.75084277466335,107.91919507101385,97.32296977915827,99.25473533398636,94.40496767529238,96.55506315071786,99.75648787598827,102.47746108356543,98.22270065324022,100.48507895989948
43,104.67844097008758,98.27894996946712,105.62213938762665,93.60274779254452,98.1139239767939,90.69946005047652,93.71673433785502,97.21145422620658,99.84952569769024,96.8139576211818,98.56977263381286
44,102.85631104562474,95.25700999374158,104.41857885532042,91.42931976744086,95.54461445412764,88.17967218619869,92.04532058030348,95.17104587067018,97.7641528854554,95.3461013929503,97.40039904415563
45,99.94807932906369,91.82722468087822,103.56495111250138,88.6394029427903,93.80054708443899,87.061822466292,89.9415169007206,94.01022842824374,95.56818452137051,92.9116110849828,95.83222144707932
46,100.52828912942532,92.91612369834759,103.89174186594416,88.93974878435368,94.23458345756005,87.78414335968063,90.18617449854318,95.59475321861076,97.0909399055102,93.86311937029171,96.21309520688551
47,101.36140834851659,93.07543595879129,103.38338881670816,90.24407025429116,94.04167651054595,88.52865329905335,90.60157402078528,96.03126371293087,98.99563040358149,95.18201684321347,96.70655922825493
48,99.47848379711495,90.62004177193084,102.78678053118306,89.35938374469308,94.85055593332308,87.33791395053746,89.44506764871763,94.4774236290604,96.81673304404094,94.1030505206996,95.82349640847792
49,99.75892825564993,92.02730823241801,101.58933715191894,90.99228636449551,94.18924203369801,87.76398196231075,88.91855561168467,95.98028718015918,98.56228257575917,94.56637635755716,96.25858492594773
50,102.93792145612332,95.72987686591527,102.30911681082635,94.0720872675877,95.25923880222766,89.13354265073949,90.73432900635187,98.38191599987712,101.44461439715248,96.77637664691946,97.93077623997131
51,101.83666906152565,95.51375413832548,102.41461065750444,94.4224144590572,95.58621993389102,89.80922236253271,90.23718358134964,98.51094324997898,101.08400885882072,96.66148669761976,98.05290344081776
52,102.23496340326948,96.1377767258177,103.81579450190048,95.46719082390837,96.09907538395396,89.54493713860703,91.50451375635107,99.46310489587688,101.07388971531755,96.9504135432814,98.39358972024893
53,102.86487395481673,97.0242854893773,103.34816216598742,94.88995010247669,95.36375015864908,88.65859231672366,91.08821236764273,99.40906728620571,101.30449759618628,96.69804047373655,98.414967809891
54,103.68172868876397,99.77483382260105,105.37121634047348,97.46893140854212,95.9842025639533,89.97351178643162,92.45352181773329,101.52604050141576,103.9794599552285,97.82791202490772,99.69693588399105
55,106.03968543653562,103.96326898575128,105.6994487007857,99.83560709619171,96.9435722653742,92.34890197606968,94.31080654128158,104.33011457881763,105.43927763078058,98.90966239852304,101.4005365584257
56,104.6076184412903,100.95253748962946,105.62909808112057,97.29073775788885,95.43578863443388,90.6407555965032,92.86477717712248,102.86017493773869,104.71152683036684,97.56777509570752,100.263340317936
57,100.61059807725128,96.6502533331493,103.4203918085133,93.26022192847141,93.50329761298752,88.55718215670862,89.66889470809211,100.99074483613815,101.93559691546291,95.30385419562228,98.34327796692894
58,100.141646689453,96.24536379653259,103.92265952627808,93.67359522720726,92.91058772772888,88.33053254804159,90.15373372896488,101.5652852300453,101.9368522619365,94.29584349649731,98.40682866774574
59,101.65809980143246,99.00886595605856,105.20182323814386,95.16749837917936,93.09360832237309,89.03506912619274,91.78415692534769,102.8540047345343,103.03917147775542,94.82870810950399,99.38314159470349
60,99.73331875156715,97.45444432885657,105.44463491633488,94.95219632394844,92.4030794069758,89.72062604829168,90.98838892771481,101.82811283261258,101.05331609841015,93.38449723520591,98.59253766927485
61,100.94166952042166,99.45864783161132,107.68799456360344,97.46432590871244,92.65824143507987,91.3638434590651,92.30867787113199,102.98647486850372,103.57821995312901,94.37825992625599,99.70014603812277
62,101.11900044794578,98.03251996885751,107.89592842235369,97.75495976980206,93.08810188806696,90.99745602894295,92.6606740838428,103.06576514789214,103.47972106750585,94.85372589019792,99.72410629656828
63,101.52103115341457,97.83861253308912,107.85029862823748,97.7356272008951,93.38086208604828,91.11793180362464,93.70098859636093,102.64539391922143,103.28717238151613,95.00784616792984,99.8235084885604
64,103.83479170064452,100.99084195007309,107.79404223473207,99.49381303215077,93.63457324550801,92.68215304399023,94.57106248634709,102.99204453440115,105.01777886609005,96.49352675585136,100.70380170071842
65,105.116909822224,103.82647720864126,108.69851626897663,102.00142045619542,94.89506656459959,95.68970610961205,96.32582138159695,104.38570211438072,106.74490301577468,97.30447201190435,101.82372087669823
66,102.5688914919237,101.51371856815685,109.21111063957387,99.15802474632385,94.6425934603578,94.62642569245043,94.14970186910108,102.9062174330804,104.97895583465046,95.8908419055275,100.63561702490398
67,102.8108193318371,101.28152391561342,108.10501845227745,99.18106620733215,94.17118508062204,93.72646383098323,94.49090376296577,103.86092968483105,105.52387486500194,96.23708643419675,100.64352549519293
68,98.03980651405442,95.6627021346941,106.87242037779112,93.01646843254605,92.21463356584385,89.69150054500618,90.88310948702275,101.9460014668342,100.36502911780536,92.15321944814508,97.75948010952038
69,96.96413155047622,93.96116710454092,106.90059547443305,92.39487771287779,91.85138573979427,88.73007855443707,90.03790223151847,101.64647076771263,99.03672616598972,91.8347983318562,96.99248254361693
70,95.11326980734509,92.36170862875215,105.71745199660572,89.67658756020347,90.00465399817058,85.85325281033154,88.09005976233156,99.90259957285109,96.49087219050884,90.35485495626443,95.5400599881903
71,92.0790476684125,90.18036598759787,105.84903431341179,86.91262205620949,88.43399448984337,83.28134102088457,86.59013572677402,97.99636009316157,94.15937946929078,87.9689366536225,93.97179560612335
72,94.48141343342122,93.10502842199243,106.21884187508064,88.86344301387405,89.01671858522572,84.58950096551834,87.9794010114871,100.04923623240374,95.92864418960156,89.30027476943975,95.27927655516494
73,95.36551169572996,94.53579421957315,107.78936570654926,90.94831496174173,89.25490212052097,85.20126156057434,89.48421910061819,102.01795513069055,97.01859855272691,91.0611721013955,96.18362926293196
74,97.04914890522717,95.92073384098332,107.11458518528755,93.80287577597255,89.85347302904094,85.62040883961156,91.10226038614373,102.75180690050301,96.93730674002128,93.83086837796196,97.05580119916658
75,98.45201362284534,98.76219513429474,108.027828476591,96.3458489223584,90.74888656440883,86.47831229932993,92.6459608391494,104.77834616828608,99.06292639304884,95.83472601053532,98.31683116487888
76,97.42521545676132,97.88644916050094,109.42689444294831,95.69939252961935,90.84679696706341,85.50326908349098,92.11085928050068,105.25311787323635,97.163659202345,95.60112795921455,97.73049591922151
77,97.56103625729492,97.05713684063312,109.91390650463457,93.25218360273495,91.11392101248622,85.9461848362554,90.69760832708613,105.54281221761215,95.28848619136751,96.29736099441448,97.00090404068891
78,96.01765570875077,93.84158083524429,110.45072056986055,91.38179768967824,89.88479531632616,85.78557625194745,89.82752981190153,105.28799029851037,93.11960574004334,95.67809791352177,95.9114810322822
79,94.97208281172085,93.50635573038973,109.75770609149394,89.2032806017843,89.8779266461809,85.6331563826468,88.05302470101131,104.8033019277712,92.03672679251116,94.28535981502031,95.0698715226272
80,95.83948328134285,94.72350721476411,108.80705584451565,90.10178921740533,90.0476541664744,85.76031146258342,87.9667777352248,104.08538683561315,92.67461871044212,94.4497963910543,95.37245925737551
81,95.69630615517146,96.63098104302227,109.31399517398708,89.827239583945,89.70048015765708,86.00041269296568,87.7949470504393,105.03703216754243,92.87681031186344,94.84272564026806,95.46984362941849
82,92.9835750720263,93.8393270936923,107.76749215698341,87.76653399613403,89.11931707830885,85.47364709466177,85.30844272430842,103.03073475750816,90.85716455610891,93.121460259792,94.11309103150434
83,94.43852069794794,96.1735946457996,109.02240121056505,88.98157439626641,90.71603221788679,87.41743766358616,86.67220659908779,105.3249079894516,92.64266305937454,94.0396780212874,95.11672371064286
84,95.471439073181,96.53631666805559,109.49803777254013,90.3213970359152,90.91898072140484,87.29361686889177,87.05628859748744,106.0151217313628,94.18250506688732,95.35097290838608,95.6719714620278
85,97.50419698072255,99.28494601639434,109.78225674885724,92.98195757567012,92.20550823279835,89.0938413525062,88.5688206597438,107.88319902877646,95.97670489366264,97.14957057858689,96.92472989783985
86,101.0030296072743,102.8820938205683,112.93590086089607,97.34203345556898,94.42297533204108,93.15095471127405,91.83305177833573,111.0985839136925,99.60331289900586,101.23570427305114,99.18806654925592
87,99.28906302621942,99.87432170523928,113.24886118271313,94.19999060620572,92.537800255174,91.8062989662262,89.7665556254813,110.38513806419878,98.26885625392383,99.3938410607222,97.97724534924423
88,100.9186105751808,101.7331601635275,114.01848767968868,96.73009437163654,92.30949117318012,92.74002993901682,91.58126314466992,112.00514964714691,99.40206667671998,102.07511053085209,99.06250615993643
89,101.24326249253265,102.09657299259244,114.62515105799775,95.44481546424984,92.32119261950157,92.3139237040212,90.72033083880709,111.64337458279968,100.38484972520935,103.0953606971599,98.93397248843965
90,102.95769109922495,103.79589283947551,115.33443907710772,98.13348757700932,92.96598651544092,93.51054112954444,92.7343085176828,113.70868873041624,101.68320045776159,104.21739080260404,100.10689004205443
91,103.3517365068629,104.2051778190308,116.9647582024904,98.70090144940713,92.94967037288806,93.58194516215393,93.71708106986048,113.08515690282795,100.9330926928336,104.24972276961729,100.38032730125212
92,108.16257332096399,110.477646796415,118.84744134025298,103.94237802399088,94.92191757591304,97.04567690243236,97.93649811592032,118.06895839472031,105.61595138646355,108.38868507874494,103.16014627628513
93,107.15581362379301,110.43137545673174,120.12172616759848,103.48453492790009,94.9864084561352,96.39224843079992,97.66232278255958,118.46463364508352,104.84850225414854,108.29190234053684,103.0479350626828
94,111.98447219791198,115.45413355161611,122.01564042351578,108.31574441311216,96.83331752967614,98.3579300562924,101.58186230534878,122.33004389431976,109.31321099088768,113.33046768183573,105.6864192358557
95,112.91183346313538,115.58489877425522,120.802566049191,107.01662274728892,96.37349892076656,96.72264090323696,100.42523916699196,123.65564711127428,109.83929813977954,113.1131833828734,105.76391635048228
96,115.25709762281772,118.42628106907259,121.80692145701168,109.06191903842964,98.18790357582378,97.62312558766472,102.05657904599951,125.0267968884868,112.21000416630643,113.6761211013092,106.86168966814856
97,116.5166033373258,119.61096915543095,121.55296306919388,108.15069788637932,98.12248750163307,97.22154814726814,102.28505171539629,125.3762893153459,113.05132350038343,113.02278623701665,107.05919831202169
98,114.89165772542594,117.68169512827292,122.84572516755377,106.03367801872999,96.69756514871301,96.95344507268749,101.35839546818492,125.29734905917758,111.76057181589107,111.76179866474324,106.08812964923357
99,116.69478423335951,119.52193293004729,123.45819276278264,107.42859402927832,98.64272548682241,97.75222411431034,102.82461414006,126.12068911183368,112.49755913463189,112.33198986036564,106.90820650855429
100,118.08667978641077,119.76808658778693,123.80794535320268,108.0922016908474,97.77027558700662,97.49396473894396,102.49568156138899,126.24970391252302,113.02252271832347,114.08688823172308,107.1523597571462
101,116.16118237489708,114.28135455429913,123.1642172187332,103.29421279185198,96.6925506530197,94.59195805510056,99.61024575021044,122.14602041130676,109.16301975918364,110.72123486364276,105.07733217851248
102,114.99617083007489,113.01515916687158,123.2011214489863,102.827637542614,95.95985761248626,93.87046249324878,98.3185426940296,120.20671940323268,108.54817375675471,110.09679912628044,104.37046446720888
103,114.735853990101,113.02161548007057,123.64470508116791,102.77166958395868,95.73824592529091,93.09443350639143,97.83467391106016,120.32753492197672,108.58339334742752,110.83224093549887,104.36510940457528
104,112.63173700222868,110.19398438514877,123.8283272879659,101.13826826075602,94.13862070259722,91.8720270205044,96.78424579035608,117.775003101064,106.00912258562954,109.80292400276292,103.18117524574708
105,112.50586232418856,109.80811247257543,123.42587187896021,99.29069777498549,93.78690789040085,90.90253379436906,95.72334030592266,117.61400178778105,104.53719101661572,109.52053414604934,102.59101786347628
106,112.45083222610269,109.33927147983435,123.14201578411385,98.7401751343704,94.68392399939593,90.56764513092597,95.504402331693,116.00501243764357,105.02274200963595,108.40621962944994,102.57961182179615
107,114.09250031110064,112.26455671870794,125.22405024761605,102.2989582767429,95.25655964161535,92.35422281192642,97.6517048982108,118.95732689678776,107.48842292477272,110.41087998070999,104.03073576907472
108,116.33954379772888,115.72435092288916,127.58104555949215,105.01713174836216,96.69558763214395,94.12640336821735,100.72821839512123,120.23296275623993,109.47884030498273,111.23875155348837,105.35236709488103
109,115.8664237273754,115.41318300823906,127.76142002542956,104.29418154939869,96.13757748363865,93.04197394002158,100.29902938620458,119.56462530260599,107.56836581657663,110.59948310416449,104.60635171060464
110,120.26289519164258,118.30546301850323,129.6784411364884,109.21048560905092,97.75140255150377,94.90279365558139,104.40713169207213,122.49729972047814,111.75036211846458,115.27616053318128,106.7270624169562
111,119.41029087911669,116.30751001499469,128.90034901404894,108.69463704947715,96.78321698246788,93.26520195001963,104.01808640516516,120.83030964629799,110.20558439222748,113.97427416723353,106.05300301332993
112,120.84887080497431,116.99945077517069,130.6930407461175,109.17522600332985,98.19255105352931,93.54476155404372,105.31173733137938,123.51553797063829,110.95735920804735,116.34875272723694,106.7002852328397
113,122.78684486164269,118.6689236744048,132.51265788617224,112.23258439522488,99.37168413752948,95.58142084499136,107.52531728414944,125.66766499285377,113.59399231822272,118.88656886948723,107.98732614419217
114,119.00740548136595,114.94524380705708,131.65199216973798,107.93151190767837,99.07111860733559,92.94950291276665,104.5224102627335,122.73585261456405,109.43981566367631,114.59042800413359,105.88964539558563
115,117.04746467360592,112.0535249183796,129.48386731799707,105.9093095637927,97.25619609208809,92.407090523915,101.39390535830564,121.21578058889774,107.169641307911,113.26736321050656,104.56216798050615
116,116.15509919802223,110.60223348228928,129.47956702734604,106.84597340165509,97.62812342647423,91.951074035695,101.87070455115543,119.59480267814794,105.86785450611877,113.76874829432309,104.0676474367774
117,116.22147097690822,111.94968858632532,130.72723955782456,108.01664685832226,98.69464181799783,91.74762888112923,102.34049629501123,120.609893222661,106.95748008748505,115.30043613002458,104.39271055477278
118,115.93014069388347,111.54452232612209,131.52481076777443,106.92730355336843,98.4112465596172,91.85713090267328,101.56929653592013,120.5107021406294,106.45911994937808,116.17003926725997,104.17443342045247
119,117.93415530486806,113.16157525469164,134.09706769452768,108.43549336084995,98.15465780501971,93.11716741488114,103.23272970317363,123.21836750066171,107.36554087695718,117.99543778926687,105.08869995738549
120,114.07665010223832,107.88478248553012,133.5461590423331,104.11886420363598,96.87972008177414,89.25713708952982,99.62583740924549,119.61173981424034,102.78651890352666,113.99352703217735,102.94178467025928
121,109.75581867870994,102.05826107234829,132.8079351303354,99.26251261590662,95.67263985293093,86.42070747163076,95.97897013453787,114.60083680849607,97.49371104945331,108.83567262927393,100.05561865047113
122,107.97811999833422,98.68207520586321,131.48161328792472,96.14597712837578,94.47192321865556,84.5144426054875,94.4353115892672,112.63184811556829,95.31455119853202,105.03974692625964,98.61932001083409
123,108.90562737507445,99.0807109804983,131.97550003390447,96.53458124307345,95.51792579550323,84.14495435691288,94.51200525739957,113.79393408867438,96.16206658925094,105.72997717785059,99.09276498739513
124,110.0270457590468,100.93167278214113,132.02618915561152,97.79369037720728,95.6502014012688,84.99806254988724,95.22520724154316,115.92876046981077,97.66268282714623,106.42168792824712,100.00357202288916
125,109.43176936929925,100.06816874962931,133.04475118951711,96.58381591289974,95.69269434642118,85.51521835800338,95.19773864387876,115.43326768904406,97.08847101223742,105.91318889585115,99.69220639746284
126,109.30341887228852,99.41431772410496,134.89249395421595,96.43032121521986,95.25915154384927,85.34784022214379,95.2068266983148,115.67867413724865,97.32435492574169,106.51924688569322,99.5519070623312
127,108.96509700991207,100.1545044105635,135.4845400509137,97.01124995220465,95.9095736417548,85.81636791403413,94.3881595580547,116.63104327371953,97.81934760641849,105.97110633919678,99.72652088220377
128,107.72579526625124,98.6280904210417,134.85917169310616,96.60619738602608,95.82502197873043,84.46708952805083,92.99113730499072,115.56161851933051,97.04596415090563,104.52779567007765,99.00409138899464
129,107.56133618703514,98.66284651639677,133.38411432851606,96.08058714652522,95.83417908957935,83.86351826159004,92.28808245498784,115.33308951961405,95.54205370493437,103.38269304879259,98.52324105072096
130,107.74897932981916,98.2356460283778,134.4931201978917,96.95203398120884,95.77909232269104,83.68402537126956,91.75827809333256,116.01177489813792,96.39190142467,103.44444138892227,98.54130782052492
131,106.14392011461868,95.52560949532909,132.92965512253522,94.4280779949218,94.49027928329521,81.47039668534967,88.84014584479188,112.77758094916462,93.5758143141513,101.39456160623355,97.06071120302677
132,102.2515757356931,91.27343780968988,132.32841948962488,90.16373208955324,92.69546116591646,79.65597379044246,85.03577425883813,109.88167416808818,91.20151595077263,96.94379369819201,94.89714971385052
133,105.60403447943057,95.11960235432436,133.79005121387962,95.14766055839594,93.79771567931951,80.82674226611871,88.05019172292143,112.25856064024073,94.72830293876824,99.98899937682505,96.88936206655669
134,107.5543045734062,98.09266065187308,134.92272244021893,98.78726167277064,94.36609111495187,82.19697815026605,90.07996468726887,114.5230368019356,96.6985441219928,102.34959250890907,98.1351633163083
135,108.7892417482965,99.27656793222799,135.99689538460154,100.41706481010773,95.26514766396,82.52239653361029,90.99019321019077,114.4663478301116,97.51064371122987,102.82937803979448,98.74037736639879
136,110.13631521089056,101.08216878166391,136.93222399828065,101.52882708784985,95.09122021483624,83.54140490010822,91.5523852766292,115.71171374660429,98.8598309374581,104.22982724294769,99.47025955876059
137,112.98231980448116,103.8328541689125,138.4348295004626,104.33961757065978,96.09632213991604,85.32294121714263,92.99337933934036,117.7716695335613,102.55029660385004,105.97864682435105,101.14740426075159
138,112.05115401243158,102.3485372300096,138.46962206077572,103.7433044810672,95.45396502754446,85.36410485341264,92.58341518988024,116.35789361583977,102.10249380367465,104.8560134996347,100.62621100298391
139,111.99304613801942,101.22836298723914,138.97431457548578,102.99300846700385,94.68650825083915,85.65365054531989,91.64990565444491,115.22616753918085,101.57284840936558,104.00022569105292,100.28418126215848
140,112.84014652502267,102.48679450901024,139.07231179961596,104.3600590912894,94.29336676938296,85.20171866324708,92.26949128596176,116.66014519690813,102.0098849987197,105.12266731040629,100.95426274465606
141,111.04636478009378,99.75840084951253,139.48953252932012,103.1359591618289,93.49499910294566,84.47671708674895,90.91351116223079,115.08611776312272,100.06818133865838,103.05351683689254,99.94636899650084
142,113.76346506367723,102.53633201854656,141.5974959531694,107.17607779509186,94.42406339881913,86.2289430905663,93.84443939838332,116.51392302890085,103.09145856889576,105.39002445701986,101.64897638094608
143,115.3080598080205,103.11798343470421,144.1365643529238,108.76570914802966,94.02495640148209,86.53334487150492,94.91677294581764,118.05980311789786,104.90116841568852,106.19766588151863,102.339925030475
144,112.82280184821562,101.4410420567525,144.02009536383386,107.52390042575503,93.4297922821481,85.8675676468345,93.07136401335785,118.26785233645133,103.31158983643284,104.6927150581389,101.53810229524687
145,113.4624542718401,102.4471586403801,142.80699759579392,108.0431487802758,94.43742659436494,85.3238082406704,93.2938219375992,118.78633083281288,104.2274917935735,105.10890569500029,101.81767372078238
146,111.81287671829432,100.28707933041979,143.8737396010679,106.80722656928265,94.368948355298,85.18250325105238,92.15196640157541,117.57815152105549,103.68107128184771,103.81578688426164,101.35566278967907
147,111.52833311039781,98.64465500945009,143.4584915554483,107.14422445298288,93.7263768705705,84.60662582239232,92.27609001673231,117.4433567689022,102.87951945450104,103.45903072387495,101.0482586873313
148,111.12573243776009,98.34305289621678,144.5445577091585,108.22219473563915,93.17529296685335,84.77966664626459,93.09046898746435,116.60023042296396,103.47744485885052,103.61960356598844,101.06426228117668
149,113.00166278927185,99.54555591903528,144.83012403007146,110.42561831716571,94.66683579323522,85.26850154839333,94.93631607408169,117.42194257104151,105.66607687334822,105.11875299474329,101.96834004906457
150,113.9390683738547,102.12488111778292,145.50670046894768,112.08656644907326,95.54358133157974,86.24352567004986,96.94292517292719,119.20649565490193,106.38018205827065,105.14699681364931,102.8229408509773
151,113.21254409677195,99.44476213128084,144.71419395952447,111.06577182791521,95.41850805241181,86.2383480932876,96.03166475477337,117.91911850899841,103.75832736648785,105.06135236560621,101.88054909082584
152,115.12120670693052,101.68710958245806,145.60688815574898,112.46939814617741,96.4739874229792,87.23992967354025,97.81248622097073,120.05761044422351,105.23777461880432,105.58908506899502,102.84040330450348
153,114.50900518557845,101.05774955269192,147.0134330371938,111.33532797969656,96.02019617241467,86.34757057663454,96.99047663206845,118.53392712364473,103.51472036185949,104.87019809834247,102.48466365494822
154,110.83539141061726,96.59361677424536,145.35867181076068,107.75349098227792,94.8735259205022,84.7163283668316,94.25064063736001,116.05377489871822,99.00356564574957,102.29397659304443,100.35668924843829
